StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q108_1,Q108_2,Q108_3,Q108_4,Q108_5,Q108_6,Q108_7,Q108_8,Q108_9,Q108_10,Q108_11,Q108_12,Q100,Q14,Q15,Q16,Q97,Q101_1_1,Q101_2_1,Q101_3_1,Q101_4_1,Q101_5_1,Q101_6_1,Q101_7_1,Q101_8_1,Q101_9_1,Q101_10_1,Q101_11_1,Q101_12_1,Q13,Q13_9_TEXT,Q81,Q82,Q102,Q103,Q106,AcceptReject,SciRelMor,CommonRare,Claim,ClaimSet,Whether,TargetRating,NormalAbnormal,PsychBrain,Explanation,True,Do
2014-01-22 10:59:30,2014-01-22 11:02:21,0,,171,1,2014-01-22 11:02:21,R_0JKINMjz6mYItxj,,2,7,6,5,7,7,7,4,6,7,7,1,1,5,5,5,5,6,75,75,50,50,75,50,30,30,100,100,10,10,9,dax,1,25,n/a,what people believe and which types of information influence those beliefs,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,7,Normal,Brain,"People are more likely to believe this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",true,do
2014-01-22 10:57:49,2014-01-22 11:04:23,0,,394,1,2014-01-22 11:04:24,R_9Np6T7AhOr9I7Kl,,2,4,6,4,4,4,4,4,4,7,7,2,3,4,4,4,4,5,80,80,40,60,80,60,70,60,70,70,20,40,9,dax,1,23,,General consensus on various viewpoints in society.,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,7,Abnormal,Brain,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,true,do
2014-01-22 10:57:15,2014-01-22 11:04:48,0,,453,1,2014-01-22 11:04:48,R_5bzWWY4XmyfYwbH,,2,7,7,7,7,1,1,1,1,7,7,7,7,4,5,7,5,6,80,50,60,20,95,75,80,80,95,65,7,10,9,dax,1,30,No.,I'm not sure.,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,Abnormal,Psych,"People are more likely to reject this claim if they are subject to a particular ""cognitive bias"", namely low levels of empathy and a tendency to consider a situation from the perspective of those in power.",false,don't
2014-01-22 10:57:41,2014-01-22 11:06:05,0,,504,1,2014-01-22 11:06:05,R_b44ro5c51iTOcPX,,2,7,7,7,7,2,2,1,1,7,7,2,4,3,4,3,4,4,70,60,50,60,50,50,25,20,80,80,25,10,9,dax,1,47,,what changes a person's beliefs,3,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,1,Normal,Psych,"People are more likely to reject this claim if they show a ""cognitive pattern"" of rejecting authority and finding comfort in the idea that they can decide the best way to do things.",false,don't
2014-01-22 11:02:36,2014-01-22 11:07:11,0,,275,1,2014-01-22 11:07:11,R_5bT5Mvo5v6PC9PD,,2,7,7,7,5,1,1,1,1,7,7,1,3,4,4,4,4,5,99,99,70,90,70,80,50,70,100,100,2,5,9,dax,2,24,no,belief in god effecting ability to accept facts.,3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,Normal,Brain,"People are more likely to reject this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",false,don't
2014-01-22 11:09:51,2014-01-22 11:14:54,0,,303,1,2014-01-22 11:14:54,R_daPYoGrE9DFknad,,2,7,6,7,7,7,6,5,6,7,7,1,1,3,3,5,5,2,100,100,70,60,60,50,40,50,100,100,10,2,9,dax,1,25,nope,Beliefs in God,3,2,2,1,There is a God.,9,there is a God,7,Normal,Brain,"People are more likely to reject this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",false,don't
2014-01-22 11:11:32,2014-01-22 11:15:15,0,,223,1,2014-01-22 11:15:15,R_3NUcWya5w5i7ZTn,,2,7,7,7,5,1,1,1,1,7,7,2,1,6,5,7,6,4,75,75,60,60,60,60,60,60,90,90,20,20,9,dax,2,31,none,religion and beliefs,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,7,Normal,Brain,"People are more likely to reject this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",false,don't
2014-01-22 11:13:03,2014-01-22 11:15:44,0,,161,1,2014-01-22 11:15:44,R_72Jzb5kJQOOAkU5,,2,7,6,7,6,1,1,1,1,7,7,3,3,5,1,4,1,3,95,60,30,30,75,75,75,75,98,98,40,40,9,dax,2,27,no,religion,3,1,2,1,There is a God.,3,there is a God,1,Normal,Brain,"People are more likely to believe this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",true,do
2014-01-22 11:13:30,2014-01-22 11:16:24,0,,174,1,2014-01-22 11:16:24,R_4J7VPGVGBrbdNC5,,2,3,4,3,3,3,3,4,4,5,4,3,3,5,5,5,4,6,5,5,40,20,50,50,30,50,80,70,10,10,9,dax,1,18,No,psychological beliefs,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,5,Normal,Brain,"People are more likely to reject this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",false,don't
2014-01-22 11:12:12,2014-01-22 11:16:25,0,,253,1,2014-01-22 11:16:25,R_bwNQxkFPZltsWWx,,2,7,7,7,7,1,1,1,1,6,6,1,1,4,4,4,4,6,80,60,60,40,95,95,75,70,99,95,20,10,9,dax,1,32,,How people react to scientific theories.,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,7,Abnormal,Psych,"People are more likely to believe this claim if they are subject to a particular ""cognitive bias"", namely a tendency to defer to those who are considered experts by the larger community and find comfort in the idea that they don’t have to figure out everything on their own.",true,do
2014-01-22 11:12:33,2014-01-22 11:16:33,0,,240,1,2014-01-22 11:16:33,R_8kVWDqlUUt6aoyp,,2,6,6,7,7,1,1,1,1,7,7,3,2,5,5,6,6,3,85,80,50,70,50,40,40,50,100,95,30,30,9,dax,2,20,No.,I think this survey was about one's beliefs.,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,3,Normal,Brain,"People are more likely to reject this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",false,don't
2014-01-22 11:16:07,2014-01-22 11:17:48,0,,101,1,2014-01-22 11:17:48,R_0IBELRbJUXqQMy9,,2,4,5,2,2,1,5,3,3,4,2,4,4,4,3,5,6,5,90,65,33,56,89,79,76,45,98,99,45,10,9,dax,1,28,,,1,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,2,Normal,Brain,"People are more likely to believe this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",true,do
2014-01-22 11:14:50,2014-01-22 11:18:44,0,,234,1,2014-01-22 11:18:44,R_ergGUPvqJBlyZlX,,2,7,7,7,6,2,1,1,1,7,7,3,2,1,4,1,4,2,95,95,60,50,60,60,20,40,99,99,10,5,9,dax,1,20,,It is studying how a person's beliefs affects their ability to analyze how others get their beliefs,3,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,1,Normal,Brain,"People are more likely to reject this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",false,don't
2014-01-22 11:13:30,2014-01-22 11:19:01,0,,331,1,2014-01-22 11:19:01,R_09wrcjFsP1GLsVv,,2,7,7,7,4,2,2,1,1,6,7,1,1,4,4,4,4,4,99,97,92,55,90,93,78,70,99,99,10,12,9,Dax,1,23,No,No idea,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,1,Abnormal,Brain,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,true,do
2014-01-22 11:13:04,2014-01-22 11:19:15,0,,371,1,2014-01-22 11:19:15,R_dnjQ4OE0JXCc2pL,,2,7,7,1,5,7,7,4,6,7,7,3,1,3,4,4,5,3,100,100,50,50,75,70,25,25,100,100,50,25,9,dax,2,54,no,perceptions of right/wrong,2,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,4,Normal,Psych,"People are more likely to reject this claim if they show a ""cognitive pattern"" of rejecting authority and finding comfort in the idea that they can decide the best way to do things.",false,don't
2014-01-22 11:13:49,2014-01-22 11:19:48,0,,359,1,2014-01-22 11:19:48,R_cD7oXAOIIZZOTQh,,2,7,4,7,1,4,2,1,3,7,7,1,1,6,6,5,5,4,80,50,75,62,50,40,25,15,99,99,9,3,9,DAX,1,21,NOPE,Beliefs in america,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,7,Normal,Brain,"People are more likely to believe this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",true,do
2014-01-22 11:15:19,2014-01-22 11:20:02,0,,283,1,2014-01-22 11:20:02,R_9Yc6lntFToyN2dv,,2,6,6,6,6,5,5,2,5,6,6,2,4,3,6,4,6,2,80,80,60,50,70,60,88,80,100,100,20,80,9,dax,1,23,n/a,not positive,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,6,Abnormal,Brain,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,false,don't
2014-01-22 11:12:33,2014-01-22 11:20:05,0,,452,1,2014-01-22 11:20:05,R_6PsRQ8P70DqEjEF,,2,7,7,3,6,7,5,2,5,7,7,1,2,3,4,4,4,5,99,95,70,85,60,70,70,30,100,99,2,3,9,dax,1,30,no,"bias based on presented ""facts""",3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,1,Abnormal,Psych,"People are more likely to believe this claim if they are subject to a particular ""cognitive bias"", namely high levels of empathy and a tendency to anthropomorphize non-human animals.",true,do
2014-01-22 11:14:35,2014-01-22 11:20:50,0,,375,1,2014-01-22 11:20:50,R_bkqWjMksQq1Vtnn,,2,7,7,7,7,4,2,3,3,7,7,1,1,7,7,7,7,2,80,80,70,70,40,20,40,40,100,90,20,0,9,dax,1,24,-,Analyzing the thoughts of individuals who were rejecting certain claims related to religion v/ science,3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,Normal,Psych,"People are more likely to reject this claim if they show a ""cognitive pattern"" of rejecting authority and finding comfort in the idea that good and bad outcomes are beyond their control.",false,don't
2014-01-22 11:15:50,2014-01-22 11:21:08,0,,318,1,2014-01-22 11:21:08,R_9XNCKlDF6DM0Qlv,,2,7,7,7,6,7,7,3,4,7,7,7,6,2,2,2,1,6,90,90,45,45,50,65,50,75,99,99,15,8,9,dax,1,23,No.,Beliefs and lifestyle.,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,3,Normal,Psych,"People are more likely to believe this claim if they show a ""cognitive pattern"" of embracing authority and finding comfort in the idea that there are correct and incorrect ways to do things.",true,do
2014-01-22 11:14:42,2014-01-22 11:22:01,0,,439,1,2014-01-22 11:22:01,R_55RFZiMVRpTI3CR,,2,7,5,6,6,1,1,1,1,7,7,2,1,7,4,5,4,5,80,60,40,35,70,50,20,65,98,99,5,1,9,dax,2,27,No,Morality,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,7,Normal,Psych,"People are more likely to believe this claim if they show a ""cognitive pattern"" of high levels of empathy and finding it natural to consider a situation from the perspective of another person.",true,do
2014-01-22 11:18:30,2014-01-22 11:22:30,0,,240,1,2014-01-22 11:22:31,R_cT3g5gq2nkM71tj,,2,6,5,6,6,7,6,5,7,7,7,6,5,5,6,4,6,6,30,50,60,60,80,20,50,70,95,90,5,10,9,dax,1,18,no,What americans think,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,6,Normal,Psych,"People are more likely to believe this claim if they show a ""cognitive pattern"" of embracing authority and finding comfort in the idea that good and bad outcomes have causes that can potentially be identified and controlled.",true,do
2014-01-22 11:18:47,2014-01-22 11:22:44,0,,237,1,2014-01-22 11:22:44,R_egkFKI56zMKq4lL,,2,5,4,5,5,7,6,4,6,7,6,2,2,2,1,5,4,3,90,80,80,50,70,70,30,60,100,100,10,10,9,dax,1,21,clear,correlating demographic info with our ideas about what most americans belive,3,1,2,1,There is a God.,3,there is a God,7,Normal,Psych,"People are more likely to believe this claim if they show a ""cognitive pattern"" of embracing authority and finding comfort in the idea that someone is watching over them.",true,do
2014-01-22 11:16:24,2014-01-22 11:23:39,0,,435,1,2014-01-22 11:23:39,R_em0bmjn1hRp6bLn,,2,6,7,6,4,3,7,2,2,6,6,2,2,2,3,2,3,5,95,90,85,75,80,80,60,70,95,95,10,10,9,dax,2,42,no,"belief in God, morals",3,2,2,1,There is a God.,9,there is a God,3,Abnormal,Psych,"People are more likely to reject this claim if they are subject to a particular ""cognitive bias"", namely a tendency to reject authority and find comfort in the idea that they can be trusted to do the right thing.",false,don't
2014-01-22 11:14:54,2014-01-22 11:23:51,0,,537,1,2014-01-22 11:23:51,R_eapdCrU4s0qfhE9,,2,7,7,7,4,4,6,4,4,7,7,2,1,4,4,4,4,5,99,99,70,50,50,50,50,50,99,99,40,2,9,dax,1,38,no,no comment,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,2,Abnormal,Psych,"People are more likely to reject this claim if they are subject to a particular ""cognitive bias"", namely low levels of empathy and a tendency to think of the natural world as having a fixed hierarchy.",false,don't
2014-01-22 11:21:56,2014-01-22 11:25:43,0,,227,1,2014-01-22 11:25:43,R_6LIcRDTOV6pRXwh,,2,7,5,6,6,5,5,4,5,6,5,2,2,5,5,5,4,4,100,100,40,60,50,10,80,50,95,90,5,10,9,dax,1,30,no,"beliefs ",3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,4,Abnormal,Psych,"People are more likely to believe this claim if they are subject to a particular ""cognitive bias"", namely a tendency to embrace authority and find comfort in the idea that there are correct and incorrect ways to do things.",true,do
2014-01-22 11:20:24,2014-01-22 11:26:02,0,,338,1,2014-01-22 11:26:02,R_bdx0LQM29O7QNiR,,2,7,7,7,1,7,6,2,5,7,7,1,1,6,4,6,4,6,100,100,90,50,75,70,50,50,100,100,25,25,9,dax,1,64,no,your moral beliefs,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,1,Normal,Psych,"People are more likely to believe this claim if they show a ""cognitive pattern"" of high levels of empathy and finding it natural to anthropomorphize non-human animals.",true,do
2014-01-22 11:26:06,2014-01-22 11:26:10,0,,4,1,2014-01-22 11:26:10,R_bfLeID2tBuQgNzD,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-22 11:23:24,2014-01-22 11:27:40,0,,256,1,2014-01-22 11:27:41,R_eXsUdXKqp7Xl0fr,,2,7,7,7,7,1,1,1,1,6,7,2,1,4,4,4,4,3,90,80,35,45,80,70,70,75,95,95,25,20,9,dax,1,26,Nope.,Belief.  That's as specific a guess as I've got.,2,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,6,Abnormal,Psych,"People are more likely to believe this claim if they are subject to a particular ""cognitive bias"", namely high levels of empathy and a tendency to consider a situation from the perspective of another person.",true,do
2014-01-22 11:15:35,2014-01-22 11:27:48,0,,733,1,2014-01-22 11:27:48,R_cw1dLd2zRLpBSVT,,2,7,6,7,7,7,4,5,5,7,7,1,1,2,4,2,3,1,99,99,60,50,90,95,80,50,100,100,1,1,9,dax,1,57,no,How strong a persons beliefs are.,2,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,Normal,Psych,"People are more likely to reject this claim if they show a ""cognitive pattern"" of low levels of empathy and finding it most natural to consider a situation from the perspective of those in power.",false,don't
2014-01-22 11:20:40,2014-01-22 11:28:00,0,,440,1,2014-01-22 11:28:00,R_cwFINZSPO48ZDPn,,2,7,7,6,2,7,6,4,6,7,2,1,1,5,5,6,6,3,100,90,75,25,75,75,50,50,100,92,50,50,9,dax,1,36,,it was fine,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,6,Abnormal,Psych,"People are more likely to reject this claim if they are subject to a particular ""cognitive bias"", namely a tendency to be suspicious of those who are considered experts by the larger community and find comfort in the idea that everyone’s opinions are equally important.",false,don't
2014-01-22 11:22:15,2014-01-22 11:28:08,0,,353,1,2014-01-22 11:28:08,R_4ZSg5H9HuIoWHu5,,2,6,6,5,5,4,4,3,3,6,6,2,2,5,2,5,2,3,75,80,60,55,40,40,25,20,100,95,20,15,9,dax,1,25,Coulda sworn the first two questionnaires were the exact same.,Whether certain beliefs are affected by brain disorders.,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,2,Abnormal,Brain,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,true,do
2014-01-22 11:22:21,2014-01-22 11:28:54,0,,393,1,2014-01-22 11:28:54,R_06wQPzqL1JTj6Bv,,2,7,7,1,3,7,7,3,4,7,7,1,1,5,6,5,6,1,95,95,45,80,80,60,75,45,90,95,45,25,9,dax,2,49,no,Belief structures,3,2,2,1,There is a God.,9,there is a God,7,Abnormal,Brain,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,false,don't
2014-01-22 11:26:00,2014-01-22 11:29:51,0,,231,1,2014-01-22 11:29:51,R_6LHui8YLzfJbPmJ,,2,6,6,5,4,4,1,1,1,7,7,1,1,6,6,6,6,5,100,100,75,60,40,30,40,35,100,100,20,15,9,DAX,2,34,no,morals and beliefs,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,5,Normal,Psych,"People are more likely to believe this claim if they show a ""cognitive pattern"" of deferring to those who are considered experts by the larger community and finding comfort in the idea that they don’t have to figure out everything on their own.",true,do
2014-01-22 11:23:16,2014-01-22 11:30:09,0,,413,1,2014-01-22 11:30:09,R_0wI88s60aMb0ajP,,2,7,7,7,7,1,1,1,1,7,7,3,2,5,4,5,4,5,65,70,55,60,70,70,50,60,99,99,25,20,9,dax,1,23,,"I think it was about claims that people will accept, and whether they think many other people will accept them the same claims that they do. ",3,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,1,Abnormal,Psych,"People are more likely to reject this claim if they are subject to a particular ""cognitive bias"", namely a tendency to reject authority and find comfort in the idea that they can decide the best way to do things.",false,don't
2014-01-22 11:26:23,2014-01-22 11:32:09,0,,346,1,2014-01-22 11:32:09,R_8cugK5AHkJ4js4R,,2,7,6,6,4,7,6,4,4,7,7,2,2,4,4,4,4,3,99,99,90,75,80,80,60,70,99,98,10,20,9,dax,2,34,no,how to effectively sway beliefs,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,2,Abnormal,Brain,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,false,don't
2014-01-22 11:26:38,2014-01-22 11:33:18,0,,400,1,2014-01-22 11:33:18,R_4YkhRKkElXYi1NP,,2,7,6,6,6,4,3,1,5,7,7,4,2,4,4,4,4,5,80,80,50,60,70,60,20,50,100,100,10,10,9,dax,1,22,No,Quite interesting,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,7,Abnormal,Psych,"People are more likely to believe this claim if they are subject to a particular ""cognitive bias"", namely a tendency to embrace authority and find comfort in the idea that good and bad outcomes have causes that can potentially be identified and controlled.",true,do
2014-01-22 11:26:52,2014-01-22 11:33:50,0,,418,1,2014-01-22 11:33:51,R_432nkUmUvygz0vX,,2,6,6,4,6,7,7,5,7,7,7,3,2,6,6,6,6,6,90,60,30,25,90,80,75,75,95,85,15,10,9,dax,2,53,no,People's beliefs in a higher power,3,1,2,1,There is a God.,3,there is a God,7,Abnormal,Psych,"People are more likely to believe this claim if they are subject to a particular ""cognitive bias"", namely a tendency to embrace authority and find comfort in the idea that someone is watching over them.",true,do
2014-01-22 11:28:45,2014-01-22 11:34:30,0,,345,1,2014-01-22 11:34:30,R_cLOHTpSgv1OAEN7,,2,5,7,7,7,2,1,1,1,6,7,2,3,4,4,3,3,3,80,90,40,75,80,30,60,30,95,95,10,5,9,dax,2,22,No,Cognition,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,7,Abnormal,Brain,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,true,do
2014-01-22 11:25:05,2014-01-22 11:35:41,0,,636,1,2014-01-22 11:35:41,R_cuUGyds2QOUSjlP,,2,7,7,7,5,5,4,5,1,7,7,4,2,7,4,7,4,1,50,50,66,40,80,70,60,65,98,90,20,12,9,dax,1,26,The page with the Michael scenario either repeated or very similar to the next page.,How a person's opinion changes when they hear a scientific fact.,3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,Abnormal,Brain,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,false,don't
2014-01-22 11:31:18,2014-01-22 11:35:45,0,,267,1,2014-01-22 11:35:45,R_40gVNam3AAc6ttr,,2,7,7,6,7,6,5,6,5,7,7,2,2,2,4,4,4,2,98,98,75,70,80,50,80,70,98,90,20,10,9,dax,2,23,No,Believing in God,3,1,2,1,There is a God.,3,there is a God,6,Abnormal,Brain,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,true,do
2014-01-22 11:23:11,2014-01-22 11:35:50,0,,759,1,2014-01-22 11:35:50,R_cGbUdSrb3r7eFUh,,2,7,6,7,6,2,1,1,1,6,6,4,4,6,4,6,4,5,65,30,50,50,85,90,80,80,30,40,15,10,9,dax,1,26,"Nothing was confusing. However, it seemed I had to input my answers about Michael (i.e., how reading the fact infuenced his views) and how reading the fact influenced my views, twice. It seemed I got the exact same page twice and had to record my answers for that page over again.",I have no clue.,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,6,Abnormal,Psych,"People are more likely to reject this claim if they are subject to a particular ""cognitive bias"", namely low levels of empathy and a tendency to consider a situation from the perspective of those in power.",false,don't
2014-01-22 11:27:03,2014-01-22 11:36:27,0,,564,1,2014-01-22 11:36:28,R_3qPHY5bwHlErywl,,2,7,7,7,7,5,4,4,6,7,7,5,5,5,3,3,3,5,95,99,90,65,85,50,33,50,99,99,5,5,9,dax,1,32,"nope, none.",determining bias strenght in people with speculative non-scientific beliefs after exposure to contrary scientific facts,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,4,Normal,Brain,"People are more likely to believe this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",true,do
2014-01-22 11:23:58,2014-01-22 11:37:21,0,,803,1,2014-01-22 11:37:21,R_79zinGVvAForaRv,,2,7,7,6,7,4,3,7,6,7,7,3,1,3,3,2,2,1,99,60,45,60,75,70,75,85,90,90,10,3,9,dax,1,24,No.,I think it was about how people make decisions.,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,7,Abnormal,Brain,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,true,do
2014-01-22 11:28:34,2014-01-22 11:37:39,0,,545,1,2014-01-22 11:37:39,R_0iyZVjaW6ghLTSt,,2,5,5,5,5,5,5,5,4,6,6,5,3,5,4,5,5,6,60,70,60,30,50,40,40,50,95,90,20,10,9,dax,1,34,none,how religion affect perception of social issues.,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,6,Abnormal,Brain,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,true,do
2014-01-22 11:35:05,2014-01-22 11:40:03,0,,298,1,2014-01-22 11:40:03,R_6fiGUTUTmnzzeQt,,2,7,7,7,5,4,4,1,1,7,7,1,4,6,7,6,6,7,100,95,55,80,75,60,70,65,100,100,35,35,9,dax,2,25,No,How relatable our personal beliefs are,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,7,Normal,Psych,"People are more likely to reject this claim if they show a ""cognitive pattern"" of being suspicious of those who are considered experts by the larger community and finding comfort in the idea that everyone’s opinions are equally important.",false,don't
2014-01-22 11:28:20,2014-01-22 11:41:50,0,,810,1,2014-01-22 11:41:50,R_etUetI6Pvb7p8z3,,2,7,5,5,5,7,7,6,7,7,7,2,2,3,4,3,4,1,95,75,25,60,90,75,50,65,95,90,15,10,9,dax,2,37,"I am intelligent so i understood the questions surrounding Michael, however, for people who might not be as intelligent and might not have taken a college level philosophy class, those sets of questions might seem very confusing. I had to read them several times to understand and answer.",I think this survey is about assessing how strongly someone's beliefs might be and if they can be influenced by given other pieces of information or by changing the wording around.,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,Abnormal,Brain,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain.,false,don't
2014-01-22 11:47:40,2014-01-22 11:54:18,0,,398,1,2014-01-22 11:54:18,R_cDexwcyISu0p3BH,,2,7,7,7,6,1,1,1,1,6,7,2,3,5,4,4,4,6,90,90,60,70,85,60,35,35,80,100,5,5,9,dax,1,28,No,Whether indirect facts affect political positions,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,2,Normal,Brain,"People are more likely to believe this claim if they have ""Type I neural activity"" in the ventral striatum cortex in their brain.",true,do
2014-01-22 11:50:23,2014-01-22 11:58:25,0,,482,1,2014-01-22 11:58:25,R_d4MOW4AA5wYSzSR,,2,7,7,7,6,2,1,1,1,6,6,2,2,5,6,6,6,6,95,95,60,70,75,45,20,30,98,90,10,7,9,dax,1,26,"I feel the part about how new information might effect a person's bias could have been worded better to make it a bit more clear, but all in all the survey seems well put together and everything was easy to understand.",Beliefs.,3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,Abnormal,Psych,"People are more likely to reject this claim if they are subject to a particular ""cognitive bias"", namely a tendency to reject authority and find comfort in the idea that good and bad outcomes are beyond their control.",false,don't
2014-01-22 11:14:12,2014-01-22 11:15:19,0,,68,0,2014-01-22 15:15:30,R_7R48veOPyQJiEIt,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
