StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q26_18,Q27_29,Q29,Q31,Q33,Q34,Q35,Q36,Q37,Q38,Q81,Q82,Q102,Q103,Q106,CommonUncommon,SeenText,ProperImproper,ReflectText
2017-03-25 12:23:34,2017-03-25 12:26:06,0,100,151,1,2017-03-25 12:26:07,R_2rjDyLNw6cwGPqk,anonymous,2,7,1,4,4,4,2,2,1,1,1,1,36,no,beliefs on god,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:22:45,2017-03-25 12:26:06,0,100,201,1,2017-03-25 12:26:08,R_3MgjoeVayXUZ51I,anonymous,2,7,4,4,4,4,3,1,1,2,1,2,49,no,how people view God,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:25:36,2017-03-25 12:26:09,0,100,32,1,2017-03-25 12:26:10,R_2aXgNNEi6CyNFJH,anonymous,2,6,5,2,4,5,3,5,2,1,2,2,25,0,0,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:23:46,2017-03-25 12:26:20,0,100,153,1,2017-03-25 12:26:21,R_cTJIOvXGU8sIn2p,anonymous,2,7,1,4,4,4,4,4,2,1,2,2,27,,,1,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:20:36,2017-03-25 12:26:41,0,100,365,1,2017-03-25 12:26:42,R_vwB10K4xqz0Iakh,anonymous,2,,1,4,1,1,6,3,4,2,1,1,30,,,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:24:01,2017-03-25 12:26:43,0,100,162,1,2017-03-25 12:26:45,R_1N9OoZOV9Z9C2og,anonymous,2,2,4,3,6,4,5,6,1,1,1,1,37,Thanks!,"Perceptions of belief ",3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:21:22,2017-03-25 12:27:08,0,100,345,1,2017-03-25 12:27:09,R_1M0NpMsMO4u9X6S,anonymous,2,5,3,3,6,5,5,3,1,1,1,1,27,"no, none",ability to be persuaded of something,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:22:34,2017-03-25 12:27:30,0,100,296,1,2017-03-25 12:27:32,R_1H65spR4nGuCcfb,anonymous,2,2,2,4,6,6,3,7,2,1,1,1,53,no,"Trying to connect belief in God and science, specifically neurology.",3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:23:43,2017-03-25 12:27:39,0,100,236,1,2017-03-25 12:27:41,R_29j1JE53iWwI0H1,anonymous,2,7,7,4,4,4,2,4,1,2,1,2,38,no,"science, beliefs and perceptions",3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:22:59,2017-03-25 12:27:58,0,100,299,1,2017-03-25 12:28:00,R_29pis3c9iJXcq85,anonymous,2,7,7,4,7,7,7,6,1,2,1,2,29,No,It was extremely intriguing.,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:06:00,2017-03-25 12:28:01,0,100,1321,1,2017-03-25 12:28:02,R_1rJ5oQ18uT8lIXn,anonymous,2,7,2,4,4,4,5,6,2,1,1,1,70,,I do not know,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:27:18,2017-03-25 12:28:04,0,100,46,1,2017-03-25 12:28:06,R_27CLSnK4lKtU50e,anonymous,2,5,5,2,5,4,4,5,3,1,1,1,35,no,reliigon,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:26:33,2017-03-25 12:28:14,0,100,101,1,2017-03-25 12:28:15,R_2U3nAGFxUk8uKL0,anonymous,2,6,6,1,6,5,6,5,2,1,1,1,28,No,About ones views.,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:23:26,2017-03-25 12:28:26,0,100,300,1,2017-03-25 12:28:28,R_4ORqLo1qJ5aXsyZ,anonymous,2,7,6,2,3,3,1,7,4,2,1,1,40,no,"To find peoples beliefs about God and to show others how potential dependent the average person is on scientific ""fact"" ",3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:25:24,2017-03-25 12:28:41,0,100,197,1,2017-03-25 12:28:43,R_12QfjV8xSbS0fPJ,anonymous,2,7,7,2,4,4,5,4,2,1,1,2,54,"No ",Beliefs in God,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:25:22,2017-03-25 12:28:57,0,100,214,1,2017-03-25 12:28:58,R_1cZeZokJ3S7a9an,anonymous,2,7,5,4,3,3,5,5,2,2,2,1,32,NO,study of human emotions and perceptions,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:26:05,2017-03-25 12:29:11,0,100,185,1,2017-03-25 12:29:13,R_3lLlKwGYVf7f1RC,anonymous,2,2,4,4,5,5,4,5,1,1,1,1,30,,Uncertain,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:25:17,2017-03-25 12:29:33,0,100,256,1,2017-03-25 12:29:34,R_3JCRIPtCNd1itTe,anonymous,2,5,5,3,5,5,6,5,2,1,1,2,41,no,How studies impact our belief,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:22:12,2017-03-25 12:29:35,0,100,443,1,2017-03-25 12:29:37,R_3kb76Cqr97Gnske,anonymous,2,6,2,4,2,3,5,5,4,1,1,1,62,no,Socioeconomic behavior,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:26:24,2017-03-25 12:29:45,0,100,201,1,2017-03-25 12:29:47,R_2SpltSyS1LTArgp,anonymous,2,7,2,4,4,4,1,5,4,2,1,2,37,There were no tech issues with this survey.,Proving the existence of God.,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:26:36,2017-03-25 12:29:47,0,100,190,1,2017-03-25 12:29:48,R_b1khLY41BpNn5u1,anonymous,2,4,4,3,6,6,5,6,2,1,1,1,27,No problems.,Evaluating a situation.,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:24:56,2017-03-25 12:29:59,0,100,302,1,2017-03-25 12:30:00,R_AL3mnfyOgj2PIHf,anonymous,2,7,6,4,3,3,5,4,1,2,1,1,26,No problems,Perceptions of God when looking through a biological perspective.,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:23:57,2017-03-25 12:30:03,0,100,365,1,2017-03-25 12:30:04,R_a5VJBNFAGJQWL17,anonymous,2,7,6,3,4,4,4,6,3,1,1,1,64,no,What people think about peoples' belief in God related to brain activity,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:29:42,2017-03-25 12:30:06,0,100,23,1,2017-03-25 12:30:07,R_11iHKXtC5qAXVA9,anonymous,1,,,,,,,,,,,,,,,,,,,
2017-03-25 12:28:33,2017-03-25 12:30:11,0,100,98,1,2017-03-25 12:30:13,R_2wvEdbBeVGha8Hm,anonymous,2,5,5,4,6,,5,5,3,2,1,2,24,none,belief in god,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:25:42,2017-03-25 12:30:13,0,100,270,1,2017-03-25 12:30:14,R_2CkWS0uCuAbCwD7,anonymous,2,4,3,4,3,2,6,5,4,2,1,2,37,"no issues, good instructions",if beliefs change when reading research findings,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:24:38,2017-03-25 12:30:15,0,100,336,1,2017-03-25 12:30:16,R_3stWUwjlsSwc2ag,anonymous,2,5,5,4,3,2,5,5,1,2,1,1,29,"No, it was clear.",How learning of a scientific (not divine or faith-based) reason for a belief in God will affect a person's said belief in God.,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:23:14,2017-03-25 12:30:15,0,100,420,1,2017-03-25 12:30:17,R_2PunZUkYTiBeTGO,anonymous,2,7,4,4,5,4,4,1,4,1,1,2,40,it felt confusing to read,not sure,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:28:06,2017-03-25 12:30:28,0,100,141,1,2017-03-25 12:30:29,R_3rWi2iQYSU5RGXT,anonymous,2,7,6,3,3,3,5,5,2,2,1,1,29,no,"how people think about religious beliefs ",3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:28:34,2017-03-25 12:30:36,0,100,121,1,2017-03-25 12:30:37,R_tFic8vqm0donOdX,anonymous,2,1,2,4,4,4,5,5,2,1,1,1,19,,Temporal lobe and belief in god,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:08:13,2017-03-25 12:30:45,0,100,1351,1,2017-03-25 12:30:46,R_1hMssS03a6M0wC0,anonymous,2,7,3,4,4,4,4,3,2,2,1,2,62,No problems. But I had never heard this before.,Believing that temperal affected belief in God and can tell we believe in God?,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:26:00,2017-03-25 12:31:07,0,100,307,1,2017-03-25 12:31:08,R_C1X5b77ZFUGidX3,anonymous,2,6,5,4,5,5,5,5,1,1,2,2,25,"The evidence question seemed confusing, because I was under the impression that it was a new finding and it didn't agree or conflict with past findings.",To see if people will believe new studies,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:27:50,2017-03-25 12:31:35,0,100,224,1,2017-03-25 12:31:37,R_1f88sZpr0Q8SOOM,anonymous,2,7,3,4,4,4,3,5,1,2,1,2,35,no,whether research results could affect someone's belief in God,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:26:43,2017-03-25 12:31:47,0,100,303,1,2017-03-25 12:31:49,R_2aqtHp4rBZKdnLX,anonymous,2,1,4,2,4,3,5,5,1,1,1,2,36,NA,How scientific evidence affects belief in God,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:28:14,2017-03-25 12:31:50,0,100,216,1,2017-03-25 12:31:52,R_2dyvR1o2WwcTclC,anonymous,2,4,1,3,1,1,4,7,4,1,1,2,29,no,no idea,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:27:55,2017-03-25 12:31:56,0,100,240,1,2017-03-25 12:31:57,R_12hC9kIVf8JVGN5,anonymous,2,4,4,4,4,4,3,3,1,1,1,1,31,,,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:21:01,2017-03-25 12:32:24,0,100,682,1,2017-03-25 12:32:25,R_qOThFTLfBGReirv,anonymous,2,7,7,4,4,4,5,3,4,2,1,2,45,No,Belief in God due to certain brain function.,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:30:06,2017-03-25 12:32:27,0,100,140,1,2017-03-25 12:32:29,R_vjD7ASyvkrSHR1n,anonymous,2,2,2,4,5,3,3,6,1,1,1,1,21,no,People's views on religious beliefs,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:29:02,2017-03-25 12:32:30,0,100,208,1,2017-03-25 12:32:32,R_3iOpk0xZZ2NNibI,anonymous,2,5,7,3,4,4,7,7,2,2,1,2,30,No,I am not sure,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:30:19,2017-03-25 12:32:51,0,100,152,1,2017-03-25 12:32:53,R_vZBQemx1aBuVL0t,anonymous,2,5,4,4,4,4,4,3,2,1,2,2,28,no,new study / research,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:27:05,2017-03-25 12:32:58,0,100,353,1,2017-03-25 12:33:00,R_3k0URSdwzdMU9hN,anonymous,2,7,3,4,4,4,2,5,3,1,1,2,46,NA,Whether or not science affects a person's belief in God.,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:24:06,2017-03-25 12:33:12,0,100,545,1,2017-03-25 12:33:13,R_2rHPIeNechoR93B,anonymous,2,7,3,4,4,3,5,5,3,2,1,1,64,"Everything was just fine, no problems or things confusing."," Whether or not these findings would make a person less likely to believe in a God because it might be associated with some kind of mental defect.",3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:29:50,2017-03-25 12:33:20,0,100,209,1,2017-03-25 12:33:21,R_1j81EREOOMOGrsC,anonymous,2,7,6,4,6,4,5,2,2,1,1,2,48,,belief in reporting,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:31:44,2017-03-25 12:33:28,0,100,103,1,2017-03-25 12:33:29,R_3a3y9lBaKoOSI2R,anonymous,2,5,5,4,5,6,3,5,2,1,1,1,31,,The belief that beliefs in god and the temporal lob in the brain has a connection,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:26:31,2017-03-25 12:33:29,0,100,417,1,2017-03-25 12:33:30,R_2fBCPh6npmFEKmt,anonymous,2,6,6,1,5,4,5,4,2,2,1,1,27,no,our perception on our thinking,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:30:50,2017-03-25 12:33:34,0,100,163,1,2017-03-25 12:33:35,R_1lgJzkcuIYijKbv,anonymous,2,3,4,3,7,6,7,7,2,1,1,1,31,Some of the questions seemed the same.,"How convincing ""scientific"" belief is",3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:30:17,2017-03-25 12:34:00,0,100,223,1,2017-03-25 12:34:01,R_3kzwkFo2c9z27Wn,anonymous,2,4,4,4,7,7,4,4,1,1,1,2,31,no,God,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:30:04,2017-03-25 12:34:09,0,100,245,1,2017-03-25 12:34:11,R_2aRBktl2RcCn6q7,anonymous,2,7,7,4,7,7,4,6,2,1,1,1,54,no,The existence of God,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:32:54,2017-03-25 12:34:20,0,100,85,1,2017-03-25 12:34:21,R_23836u6DnXCu3CP,anonymous,2,5,6,3,5,5,5,5,1,1,1,1,25,none,interpreting research,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:30:59,2017-03-25 12:34:20,0,100,200,1,2017-03-25 12:34:22,R_3khcJyNAlBiNsmO,anonymous,2,7,7,1,4,4,6,6,1,1,1,2,22,"no not at all but it has to do with our physical reality and spiritual awareness, or how the physical interacts with the non physical. it has nothing to do with religion ","pineal gland and the most high awareness ",3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:29:35,2017-03-25 12:34:22,0,100,286,1,2017-03-25 12:34:23,R_3j98XjHrgPb7mMy,anonymous,2,1,7,2,4,4,6,4,3,1,1,1,52,,no idea,2,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:31:32,2017-03-25 12:34:22,0,100,170,1,2017-03-25 12:34:24,R_1etMIx0wRBHmtzR,anonymous,2,7,7,2,7,7,1,1,1,1,1,2,32,none,n/a,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:31:06,2017-03-25 12:34:32,0,100,206,1,2017-03-25 12:34:34,R_3ikUQVyvhkT9N16,anonymous,2,1,1,4,6,6,4,2,2,1,1,1,62,no,"I DON""T KNOW",3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:28:41,2017-03-25 12:34:33,0,100,351,1,2017-03-25 12:34:35,R_cvuIS1XpingGql3,anonymous,2,1,2,4,4,2,2,3,1,2,1,2,60,No.,To see if people's ideas can be changed once they are given more information that supports the idea.,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:27:48,2017-03-25 12:34:37,0,100,408,1,2017-03-25 12:34:38,R_30350NTl5DwBFre,anonymous,2,7,5,4,2,4,5,6,3,1,1,2,55,I didn't have any problems.,"To see if people's faith would be affected if scientists showed belief in God was just a brain function anomaly. ",3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:30:19,2017-03-25 12:34:36,0,100,257,1,2017-03-25 12:34:38,R_2Qh7foYpvRORJkn,anonymous,2,6,3,4,4,4,3,3,3,1,1,2,42,No,Putting people's belief systems in question.,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:31:35,2017-03-25 12:34:53,0,100,197,1,2017-03-25 12:34:54,R_2tyVlA5hIriKUqp,anonymous,2,3,1,4,4,4,1,1,1,1,2,2,27,,"not sure, maybe willingness to change views?",3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:32:21,2017-03-25 12:34:53,0,100,152,1,2017-03-25 12:34:55,R_2s5D6jAk6Hul0YB,anonymous,2,7,7,4,4,4,1,2,2,2,2,2,28,,check the influence on current religious belief,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:28:29,2017-03-25 12:35:15,0,100,405,1,2017-03-25 12:35:16,R_323MoY0v3k17xAV,anonymous,2,6,5,3,5,5,5,4,1,2,1,1,35,Some was confusing,Survey about believes in God,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:33:00,2017-03-25 12:35:46,0,100,165,1,2017-03-25 12:35:48,R_3KrcmqvqLHdewOc,anonymous,2,4,4,4,3,2,4,4,4,2,2,2,25,No,How people view science and religion,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:30:17,2017-03-25 12:35:49,0,100,331,1,2017-03-25 12:35:51,R_1fkFO5wmKFXSTii,anonymous,2,6,5,4,3,3,3,3,1,2,1,2,65,I'm not sure I believe it is a true study,"It's about science versus faith, and the possibility that belief in God is a figment/result of defective brain function.",3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:33:41,2017-03-25 12:36:05,0,100,144,1,2017-03-25 12:36:07,R_1Eb5bFNbAJfNKJL,anonymous,2,1,1,4,5,3,1,1,2,2,2,1,35,No,personal believe,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:32:39,2017-03-25 12:36:26,0,100,226,1,2017-03-25 12:36:27,R_29nMNJZjmGSUSie,anonymous,2,1,1,3,5,5,6,6,1,1,1,1,20,,no idea,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:33:07,2017-03-25 12:36:25,0,100,197,1,2017-03-25 12:36:27,R_3s1hSgh8D32VrnK,anonymous,2,1,4,4,4,4,4,5,4,1,1,1,34,,,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:33:36,2017-03-25 12:36:37,0,100,181,1,2017-03-25 12:36:39,R_UxNvKLyp0rGcpTX,anonymous,2,7,5,4,4,4,2,2,3,1,1,1,32,,HOw much people will believe studies,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:08:11,2017-03-25 12:36:47,0,100,1716,1,2017-03-25 12:36:49,R_1prMqPeGmFnkwJk,anonymous,2,5,2,4,4,3,5,5,1,2,1,2,41,"No...for one of the questions I'm not sure if i clicked the correct response.  The findings show this is connected to proper (not improper) brain functioning. ","Religious beliefs ",3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:31:03,2017-03-25 12:36:48,0,100,345,1,2017-03-25 12:36:50,R_bJVM2BKEYNJerQd,anonymous,2,4,3,4,6,4,3,2,1,1,1,2,50,No,Influence on belief in God,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:33:09,2017-03-25 12:37:01,0,100,231,1,2017-03-25 12:37:02,R_2fBgQl7Um07tvMr,anonymous,2,1,4,4,3,4,5,5,4,2,1,2,29,No.,"I'm not sure. ",3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:33:44,2017-03-25 12:37:02,0,100,197,1,2017-03-25 12:37:03,R_3CGTyGmGfgSnZo2,anonymous,2,1,5,4,5,4,6,5,4,1,1,2,31,N/A,I think it is about determining a correlation between certain religious beliefs and the effect of those beliefs on how they interpreted the study results.,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:33:23,2017-03-25 12:37:18,0,100,235,1,2017-03-25 12:37:20,R_1H1s43fSUjeNOJl,anonymous,2,3,6,4,4,4,5,6,1,2,1,1,23,Nope.,I guess about how a certain research affects people's beliefs.,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:33:12,2017-03-25 12:37:30,0,100,257,1,2017-03-25 12:37:31,R_3MLqfQ1GBBFlVXS,anonymous,2,4,3,4,6,6,3,3,1,1,1,2,54,No issues,Do we believe people's beliefs in God can be influenced by science ?,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:32:25,2017-03-25 12:37:30,0,100,304,1,2017-03-25 12:37:32,R_26gQ7gCl2oJphqi,anonymous,2,7,7,4,7,7,7,7,4,1,1,2,51,No,Functionality of the temporal lobe and science vs. religious belefs,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:32:25,2017-03-25 12:37:40,0,100,314,1,2017-03-25 12:37:41,R_2SdxQALboWkNH3r,anonymous,2,3,5,4,4,4,2,5,2,1,1,1,22,none,Understanding peoples consummation of information related to religious beliefs maybe,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:35:40,2017-03-25 12:37:43,0,100,123,1,2017-03-25 12:37:45,R_AFOyZBUmXZ8AgU1,anonymous,2,7,7,4,4,4,3,3,4,1,1,2,41,no,perceptions of faith and science,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:35:33,2017-03-25 12:37:47,0,100,133,1,2017-03-25 12:37:48,R_2xSrQg6iAUYs1PX,anonymous,2,2,2,4,1,1,6,6,3,2,1,2,60,no,real or false,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:33:39,2017-03-25 12:37:49,0,100,250,1,2017-03-25 12:37:50,R_2wNuFkwv2jEKmVD,anonymous,2,6,5,4,4,3,5,5,4,1,1,1,18,Nope.,To see if a relation to a medical condition with the belief in god would affect a person's belief.,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:34:38,2017-03-25 12:37:48,0,100,190,1,2017-03-25 12:37:50,R_1i595Cyk2UD26jw,anonymous,2,4,5,3,5,3,5,5,4,2,1,1,25,I had no problems with the survey.,I think this survey is meant to measure people's perceptions regarding religion and particular scientific explanations for the existence of religion.,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:36:37,2017-03-25 12:37:52,0,100,75,1,2017-03-25 12:37:54,R_1Kv7P6teLgPpZNr,anonymous,2,7,7,3,6,6,7,6,2,1,1,2,25,no,People's belief in God,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:33:29,2017-03-25 12:37:52,0,100,263,1,2017-03-25 12:37:54,R_1jk3UdNO2CVLula,anonymous,2,3,2,4,4,5,5,5,3,1,2,1,29,Not at this time,It would make sense if about 40% of people believe in God. I mean if you think about the current presidential term not even 40% of people who are the Trump supporters have not much of a brain and they are all religious.,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:34:12,2017-03-25 12:38:00,0,100,228,1,2017-03-25 12:38:02,R_3EGx08bDWq0T4hG,anonymous,2,2,1,4,7,4,1,5,2,2,1,2,25,No problems,How likely you would believe fictitious research based on current religious beliefs.,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:33:35,2017-03-25 12:38:03,0,100,268,1,2017-03-25 12:38:05,R_1JY4qisJxojnVsx,anonymous,2,2,6,2,7,6,6,5,2,1,1,2,31,na,I think it was interesting topic discussing the temporal lobe or the third eye.,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:34:18,2017-03-25 12:38:06,0,100,227,1,2017-03-25 12:38:07,R_3HzR3k0OrbCYQYn,anonymous,2,4,5,4,4,4,7,7,2,2,1,1,26,,"As a Pagan I find this research compelling, and wonder if nonchristian faiths show the same pattern of brain activity in their temporal lobs",3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:31:46,2017-03-25 12:38:12,0,100,385,1,2017-03-25 12:38:13,R_3M40icvkry2Ss1R,anonymous,2,6,2,4,7,7,4,2,1,1,1,2,43,it took a couple minutes to load page after I gave consent to participate in survey,my religious beliefs,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:32:27,2017-03-25 12:38:30,0,100,362,1,2017-03-25 12:38:31,R_24d5PugiRaOW6o7,anonymous,2,7,7,4,7,7,7,5,1,1,1,2,54,None,"Belief, in God ",3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:22:49,2017-03-25 12:38:48,0,100,958,1,2017-03-25 12:38:50,R_RfrtVQHpBwP6hu9,anonymous,2,7,6,4,4,4,5,5,1,2,2,2,63,"The idea of something being both common and minority was confusing. ",Making sense of conflicting ideas.,3,uncommon,seen in a minority of people,improper,a defect in the operation of a brain system
2017-03-25 12:35:34,2017-03-25 12:39:05,0,100,210,1,2017-03-25 12:39:06,R_3iP7qeTK0t2FMqk,anonymous,2,2,6,4,7,4,6,6,1,1,1,2,38,,religious belief and rationalization,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:36:31,2017-03-25 12:39:05,0,100,154,1,2017-03-25 12:39:06,R_117nZBlKRB4ClzZ,anonymous,2,3,5,3,4,4,5,6,2,2,1,1,37,I don't think so.,How much people trust scientific articles.,2,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:35:57,2017-03-25 12:39:14,0,100,197,1,2017-03-25 12:39:16,R_2Ww29qN5jv993iu,anonymous,2,4,6,2,3,3,6,6,1,2,1,2,23,n/a,"to measure if one's belief in god can be affected by functioning of temporal lobe, or if knowing certain information about connections between brain activity can affect one's beliefs",3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:37:13,2017-03-25 12:39:21,0,100,127,1,2017-03-25 12:39:22,R_OiDv8FF9uF1pkMV,anonymous,2,3,5,2,6,5,6,6,1,1,1,1,35,no,The relationship between belief in God and the brain.,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:36:02,2017-03-25 12:39:22,0,100,200,1,2017-03-25 12:39:24,R_1NsRwktrvdUgABp,anonymous,2,4,5,4,7,4,6,6,3,1,1,1,39,none,I do not know,3,uncommon,seen in a minority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:34:37,2017-03-25 12:39:37,0,100,299,1,2017-03-25 12:39:38,R_20OTg9MOnsNAB67,anonymous,2,6,6,3,5,6,6,4,3,1,2,2,36,,,3,common,seen in a large majority of people,proper,the operation of a brain system doing what it evolved to do
2017-03-25 12:36:16,2017-03-25 12:39:54,0,100,217,1,2017-03-25 12:39:55,R_10ZyuLbBcWAENlR,anonymous,2,2,5,2,4,3,5,6,1,2,1,2,35,no,Seeing if we find the study more plausible the less we believe in God.,3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
2017-03-25 12:36:09,2017-03-25 12:40:03,0,100,234,1,2017-03-25 12:40:04,R_2w7gb1GVrxUZ83o,anonymous,2,7,7,4,5,5,2,2,1,2,1,1,52,"No problems. ","A believer's belief in God causing some type of activity in his/her temporal lobes. ",3,common,seen in a large majority of people,improper,a defect in the operation of a brain system
