StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q26_18,Q13,Q13_9_TEXT,Q19,Q81,Q82,Q102,Q103,Q106,GodAtheism,GodAtheismLanguage,NormalAbnormal,PossessLack,Explanation
2014-05-08 06:06:48,2014-05-08 06:09:52,0,,184,1,2014-05-08 06:09:53,R_cHA01epoJm5bBOd,,2,21,18,18,18,21,21,21,7,9,dax,6,1,24,"No. ","Our beliefs. ",3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 06:06:49,2014-05-08 06:10:03,0,,194,1,2014-05-08 06:10:03,R_9Fzr4j4m7zAJ0Ff,,2,21,18,21,18,19,21,21,7,9,dax,6,2,24,"I didn't. ","I think it's about how much we believe in God. ",3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 06:07:21,2014-05-08 06:11:46,0,,265,1,2014-05-08 06:11:46,R_a4ZjsllPLWUj9Sl,,2,15,15,15,18,15,21,21,1,9,dax,6,1,38,None,Beliefs,1,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 06:16:10,2014-05-08 06:19:11,0,,181,1,2014-05-08 06:19:11,R_ahjZ0cMtATOspAV,,2,21,18,18,20,20,21,21,4,9,dax,6,2,40,no,comprehension,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 06:17:28,2014-05-08 06:20:10,0,,162,1,2014-05-08 06:20:11,R_8vQrhioWR9wUtut,,2,16,16,16,18,16,20,20,6,9,dax,6,2,41,no,To see if people read and pay attention,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 06:22:08,2014-05-08 06:24:31,0,,143,1,2014-05-08 06:24:32,R_78RdzFpvDjA6znD,,2,19,21,20,17,19,20,21,2,9,dax,,1,27,"no, but i'm not sure if ""this is an important finding"" was included.  I think it was, but the other 3 definitely were there. ",god stuff,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 06:25:42,2014-05-08 06:27:50,0,,128,1,2014-05-08 06:27:50,R_eKhTp6Nm4YqnCpD,,2,19,15,15,16,20,20,21,3,9,dax,,1,24,,Perception,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 06:26:09,2014-05-08 06:28:48,0,,159,1,2014-05-08 06:28:49,R_6hVlWPtX6jtl0CV,,2,18,18,19,17,18,20,20,4,9,dax,6,1,40,no,personal beliefs,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 06:26:16,2014-05-08 06:28:55,0,,159,1,2014-05-08 06:28:55,R_0B7xB20CAuDC3M9,,2,18,15,15,16,18,20,21,1,9,dax,6,1,35,none,belief,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 06:24:23,2014-05-08 06:29:37,0,,314,1,2014-05-08 06:29:38,R_3KQJhPOa3YOG74h,,2,17,17,17,17,17,19,19,7,9,dax,6,2,28,No.,How people make decisions.,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 06:26:49,2014-05-08 06:31:26,0,,277,1,2014-05-08 06:31:26,R_dbCuFzeM59d5CMR,,2,20,21,21,18,15,20,21,7,9,dax,2,1,30,the question about what wasn't asked one sounded almost but not like one asked,see if people think religion is a chemichal reaction,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 06:30:53,2014-05-08 06:34:55,0,,242,1,2014-05-08 06:34:56,R_2rckND2gLb1sfe5,,2,21,21,21,21,18,21,21,1,9,dax,6,2,20,No.,What influences someone to be religious.,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 06:33:18,2014-05-08 06:35:33,0,,135,1,2014-05-08 06:35:33,R_9pfBUMagQ0t225T,,2,20,19,20,21,19,20,20,1,9,dax,6,1,25,,,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 06:34:17,2014-05-08 06:36:37,0,,140,1,2014-05-08 06:36:38,R_4ZTIruXnNXKHOiF,,2,20,19,19,20,17,18,19,6,9,dax,5,1,28,,,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 06:39:17,2014-05-08 06:40:52,0,,95,1,2014-05-08 06:40:53,R_eY9aoLCslC5IxCd,,2,17,20,20,18,17,21,21,2,9,dax,6,1,28,,Belief in god,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 06:38:41,2014-05-08 06:41:54,0,,193,1,2014-05-08 06:41:55,R_39tL0pPWjVtzoXP,,2,21,19,20,19,19,21,21,1,9,dax,6,1,25,None,Thoughts on how acceptable it is to conduct research about God with government funds.,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 06:42:09,2014-05-08 06:44:14,0,,125,1,2014-05-08 06:44:14,R_afXdhISabaYcLYh,,2,18,18,16,18,18,20,21,1,9,dax,6,1,29,No.,Beliefs?,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 06:45:00,2014-05-08 06:48:30,0,,210,1,2014-05-08 06:48:31,R_bIbAncTDWXiFAhf,,2,19,18,18,19,17,20,20,4,9,dax,6,1,27,"Everything was clear, Thank you.",I think it's simply about my opinions on atheism and scientific discoveries.,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 06:44:26,2014-05-08 06:50:57,0,,391,1,2014-05-08 06:50:57,R_5zNmr9w29ZbcPit,,2,16,18,16,17,15,20,19,7,"1,4,5",,,2,39,No,"The study and impact of religious ""thinking""
",3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 06:52:34,2014-05-08 06:55:52,0,,198,1,2014-05-08 06:55:52,R_7OmmkbSLWCtKvxr,,2,18,19,18,19,19,20,21,6,9,dax,6,1,39,no,no thoughts,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 06:51:22,2014-05-08 06:56:15,0,,293,1,2014-05-08 06:56:15,R_77FofoztLBZ7hIh,,2,21,21,21,21,21,21,21,2,9,dax,6,1,28,nope,religious inclination in relation science,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 06:52:58,2014-05-08 06:56:33,0,,215,1,2014-05-08 06:56:33,R_4GaKi8q3gpa6JI9,,2,21,20,20,19,19,20,20,2,9,dax,,1,38,no,Our religious beliefs and how they effect our beliefs about scientific research that shows that a belief in God is a brain defect (essentially).,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 06:51:06,2014-05-08 06:59:08,0,,482,1,2014-05-08 06:59:09,R_cu0rdJcOduv5tTD,,2,19,19,19,19,19,17,19,7,9,dax,6,1,25,Everything was fine.,To determine how we feel about research and its application to other facets of society.,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 06:58:23,2014-05-08 06:59:24,0,,61,1,2014-05-08 06:59:25,R_8bPAxUgKZSmNY3P,,2,20,19,18,19,19,20,20,6,9,dax,6,1,28,N/A,N/A,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 06:46:32,2014-05-08 07:00:19,0,,827,1,2014-05-08 07:00:19,R_eMehyxE0mlrDB1b,,2,20,21,21,20,21,21,21,2,9,dax,6,2,26,no,I am not sure,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 06:58:52,2014-05-08 07:01:53,0,,181,1,2014-05-08 07:01:53,R_08LODimtn0vl0zP,,2,21,17,17,18,19,20,20,5,9,dax,6,1,29,,i am not sure,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:08:07,2014-05-08 07:10:24,0,,137,1,2014-05-08 07:10:25,R_3qLiUYqXYC4HrFP,,2,21,16,16,17,15,16,20,4,9,dax,,1,27,none,It was important. Thanks for the opportunity!,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:08:42,2014-05-08 07:11:09,0,,147,1,2014-05-08 07:11:10,R_55sHVrnHvHJr9WJ,,2,20,16,17,19,18,18,19,2,9,dax,,1,18,,"what people think about scientific findings and atheism ",3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:05:12,2014-05-08 07:11:19,0,,367,1,2014-05-08 07:11:20,R_0DOru1mXalPgx6J,,2,17,17,18,18,19,20,19,4,9,dax,2,1,22,N/A.,I think this survey was about how people view science and their religious beliefs.,2,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:10:54,2014-05-08 07:12:31,0,,97,1,2014-05-08 07:12:31,R_bfj4O7w0DZp62Ql,,2,19,18,19,17,17,20,21,4,9,dax,6,2,26,None,To find out things about peoples beliefs.,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:06:14,2014-05-08 07:13:20,0,,426,1,2014-05-08 07:13:21,R_0lEIwRrSjxQaGgt,,2,18,18,18,15,15,21,21,7,9,dax,6,1,27,No,I don't know.,1,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:11:36,2014-05-08 07:14:30,0,,174,1,2014-05-08 07:14:31,R_1TRhq6oIOsbmWq1,,2,18,19,19,20,18,17,20,2,9,dax,6,1,20,no,The psychological study of beliefs,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:14:51,2014-05-08 07:17:08,0,,137,1,2014-05-08 07:17:08,R_6mwjeMMHce68yMJ,,2,19,17,17,17,17,18,19,6,9,dax,6,1,23,No,Determining who finds atheist research important.,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:14:28,2014-05-08 07:18:23,0,,235,1,2014-05-08 07:18:24,R_3R6I1l7LgHIguTb,,2,18,21,20,20,15,15,21,1,9,dax,,1,18,,,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:20:23,2014-05-08 07:23:04,0,,161,1,2014-05-08 07:23:05,R_0cyK2cTJrfXOjuB,,2,21,20,18,20,21,17,18,1,9,dax,,2,27,"No, it all moved along smoothly.",I think it may be about whether or not atheists vs. theists respond to scientific data in the same way.,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 03:22:58,2014-05-08 03:23:08,0,,10,0,2014-05-08 07:23:11,R_d0anLPcfxC9UkS1,,2,,,,,,,,,,,,,,,,,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:23:20,2014-05-08 07:24:54,0,,94,1,2014-05-08 07:24:54,R_bkLt1tvgSpFxBrL,,2,19,16,16,17,17,17,19,3,9,dax,2,2,36,,atheism as related to biology,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:25:07,2014-05-08 07:27:55,0,,168,1,2014-05-08 07:27:56,R_2300Z7MwqHSmxZr,,2,17,17,17,18,17,17,19,7,9,dax,,2,48,,i have no clue,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:28:15,2014-05-08 07:28:22,0,,7,1,2014-05-08 07:28:23,R_07brUsVebHqUIWV,,1,,,,,,,,,,,,,,,,,,,,,
2014-05-08 07:26:28,2014-05-08 07:31:49,0,,321,1,2014-05-08 07:31:49,R_56DQLD2TKj6t1tj,,2,18,16,16,15,15,20,19,2,9,dax,6,1,26,No.,Believing in god?,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:32:17,2014-05-08 07:34:19,0,,122,1,2014-05-08 07:34:19,R_e4BzUSLcoBrO46N,,2,19,18,18,18,17,19,19,2,9,dax,"2,3,5,6",1,49,no,To study my beliefs.,2,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:32:42,2014-05-08 07:36:31,0,,229,1,2014-05-08 07:36:31,R_etCuSdXdjpcqx2B,,2,19,18,19,18,19,21,20,4,9,dax,6,1,23,No problems.,"Whether different factors such as the funders of a particular research had an effect on if I would believe their findings true. ",3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:35:28,2014-05-08 07:37:50,0,,142,1,2014-05-08 07:37:51,R_0eK8YrHZYs8h19b,,2,19,17,19,18,19,19,18,2,9,dax,6,1,38,no problems,To study what people think about the researches that are made by scientists.,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:38:19,2014-05-08 07:39:33,0,,74,1,2014-05-08 07:39:33,R_1Hu7BUzdtsmOUKx,,2,20,20,18,20,20,19,19,1,9,dax,6,2,24,None,Memorization,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:40:53,2014-05-08 07:40:59,0,,6,1,2014-05-08 07:40:59,R_413dROVXVQut4sB,,1,,,,,,,,,,,,,,,,,,,,,
2014-05-08 07:38:11,2014-05-08 07:42:04,0,,233,1,2014-05-08 07:42:04,R_8vPaClgDx3hFebH,,2,17,17,17,17,17,19,20,7,9,dax,6,2,34,no,belief in god and the human brain,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:42:27,2014-05-08 07:45:12,0,,165,1,2014-05-08 07:45:12,R_6LjfCz09TjSo9vf,,2,19,20,17,18,17,19,21,7,9,dax,"5,6",2,30,No,To determine if scientific findings indicate anything about atheism.,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:43:48,2014-05-08 07:46:36,0,,168,1,2014-05-08 07:46:37,R_50IALTeVCt6toVL,,2,20,15,18,18,20,21,20,6,9,dax,6,2,32,,How the idea of a finding like this affects belief in God.,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:44:12,2014-05-08 07:46:52,0,,160,1,2014-05-08 07:46:52,R_bJaPnWabOG05SAd,,2,18,18,18,18,18,18,18,2,9,dax,6,1,23,"Despite being an atheist, not sure of the gravity of this ""finding""",,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:45:37,2014-05-08 07:48:54,0,,197,1,2014-05-08 07:48:54,R_5muujBqXawu3ZHf,,2,21,20,20,18,15,21,21,6,9,dax,6,2,41,no.,I liked it.,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:47:14,2014-05-08 07:49:31,0,,137,1,2014-05-08 07:49:32,R_7W1WEtvDGz7m0At,,2,18,16,18,16,16,20,18,7,9,dax,6,2,24,no,"It was different ",3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:43:39,2014-05-08 07:50:48,0,,429,1,2014-05-08 07:50:49,R_1SQxyKrrMGMTIJn,,2,18,15,15,15,15,21,21,7,9,dax,"3,5",1,47,You have two AC's back to back. Or at least it feels like that.,Getting funding to test willing subjects to see if they become atheistic after your zap their brains.,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:53:36,2014-05-08 07:55:28,0,,112,1,2014-05-08 07:55:29,R_0HYkg6LSqsNG8KN,,2,18,18,19,18,18,20,19,4,9,dax,3,2,27,no,"beliefs ",3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:33:05,2014-05-08 07:56:48,0,,1423,1,2014-05-08 07:56:49,R_bsI50CIuNElAJW5,,2,18,19,18,18,20,19,19,2,9,dax,"2,3",1,31,,I don't think its based on reality,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:54:49,2014-05-08 07:57:46,0,,177,1,2014-05-08 07:57:47,R_exHyuW6Cwve5FvT,,2,20,19,16,19,20,20,21,3,9,dax,6,2,21,no,"peoples beliefs reflecting their answers ",3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:58:38,2014-05-08 08:00:35,0,,117,1,2014-05-08 08:00:36,R_7UMze4lqOmfOkIt,,2,19,15,16,15,15,21,21,4,9,dax,6,2,23,No,"How troubling scientific evidence should be studied and shared, especially with youth",3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:59:53,2014-05-08 08:01:10,0,,77,1,2014-05-08 08:01:11,R_bkhIBJSPHXjo27H,,2,17,19,18,19,19,19,20,7,9,dax,"2,3,5,6",1,26,No,Perception of research,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:58:21,2014-05-08 08:01:21,0,,180,1,2014-05-08 08:01:22,R_dbNZCMcWyIS7Ud7,,2,18,18,20,18,16,20,20,6,9,dax,6,2,28,none,religion v science,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:57:30,2014-05-08 08:01:21,0,,231,1,2014-05-08 08:01:22,R_ag8I5XUWmeTKSaN,,2,17,15,16,17,15,21,21,5,9,dax,6,2,19,no,the effect of belief on opinions,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:59:08,2014-05-08 08:01:28,0,,140,1,2014-05-08 08:01:29,R_a30HblSTS0jzVKl,,2,16,15,18,18,17,21,21,1,9,dax,6,2,26,no,no idea,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 07:59:55,2014-05-08 08:02:22,0,,147,1,2014-05-08 08:02:22,R_9FGhKQKFb4IR8Gh,,2,21,19,16,16,18,21,21,6,9,dax,"2,3,6",2,25,No,Researching religious beliefs,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 07:57:53,2014-05-08 08:02:55,0,,302,1,2014-05-08 08:02:56,R_4MVA7dCOicaIM0R,,2,21,21,21,19,19,21,19,1,9,dax,6,2,25,No,I'm not sure,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
