StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q108_1,Q108_2,Q108_3,Q108_4,Q108_5,Q108_6,Q108_7,Q108_8,Q108_9,Q108_10,Q108_11,Q108_12,Q100,Q15,Q14,Q16,Q119,Q118,Q122,Q121,Q97,Q101_1_1,Q101_2_1,Q101_3_1,Q101_4_1,Q101_5_1,Q101_6_1,Q101_7_1,Q101_8_1,Q101_9_1,Q101_10_1,Q101_11_1,Q101_12_1,Q13,Q13_9_TEXT,Q19,Q20,Q81,Q82,Q102,Q103,Q106,AcceptReject,SciRelMor,CommonRare,Claim,ClaimSet,Whether,TargetRating,Believe,True,Wrong,Explanation,ExplanationType,NormalAbnormal
2014-03-19 09:13:35,2014-03-19 09:13:43,0,,8,1,2014-03-19 09:13:44,R_6SG2AtzhtnvUHLn,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19 09:06:13,2014-03-19 09:15:52,0,,579,1,2014-03-19 09:15:52,R_0kVAOyngDcwHGYt,,2,7,5,6,6,2,2,1,1,7,7,2,2,,,,,4,5,4,4,5,94,50,45,40,87,90,40,45,99,75,20,10,9,dax,"4,5",1,1,32,"One of the questions was based on the assumption that the fact from the book (about parental attachment influencing likelyhood of believing in soulmates) was an ""explanation"" for people's belief in a soulmate.  The way it was phrased I did not blieve it to be an explanation, merely a correlation.","I'm not sure, I was absorbed in the technicalities of the questions.",3,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,1,reject,false,true,"People are more likely to reject this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-19 09:08:02,2014-03-19 09:16:31,0,,509,1,2014-03-19 09:16:31,R_eJ8OyXcDK35sQyp,,2,6,7,7,6,2,1,2,1,6,7,3,4,,,,,2,3,1,1,3,95,95,75,85,80,80,40,70,99,98,35,35,"1,3,4",,"4,5",1,2,30,none,open-mindedness in varying degrees of spirituality/religiousness,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,3,believe,true,false,"People are more likely to believe this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-19 09:10:36,2014-03-19 09:19:30,0,,534,1,2014-03-19 09:19:30,R_3w9nsyEZi91OO8t,,2,7,5,7,6,3,7,4,4,6,6,1,1,6,2,4,4,,,,,5,999,500,500,650,750,800,250,100,970,995,50,50,9,dax,"4,5",1,1,28,No it ran smoothly.,I think it was about our perceptions about morally and immortal actions.,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,6,reject,false,true,"People are more likely to reject this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 09:14:08,2014-03-19 09:21:34,0,,446,1,2014-03-19 09:21:35,R_8pO4lqW5kqdJIVf,,2,7,7,7,6,1,1,1,1,7,7,1,1,,,,,4,3,5,4,1,80,65,45,40,85,35,30,30,85,70,15,10,9,dax,"4,5",1,1,35,no,popular beliefs,3,2,2,1,There is a God.,9,there is a God,1,reject,false,true,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 09:14:10,2014-03-19 09:21:50,0,,460,1,2014-03-19 09:21:51,R_5oRQQwbGJn3MVCd,,2,7,6,7,6,2,1,1,1,7,7,2,1,3,2,2,1,,,,,3,90,50,60,55,70,40,30,40,99,99,10,3,9,dax,"4,5",1,1,31,,"How people react to rationality and science, and how they percieve other's reaction to them. ",3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,1,believe,true,false,"People are more likely to believe this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-19 09:19:02,2014-03-19 09:25:32,0,,390,1,2014-03-19 09:25:33,R_82oO497GQ0olEQB,,2,1,4,6,5,6,5,4,6,7,7,1,1,4,1,1,1,,,,,5,0,70,90,80,70,70,10,80,98,90,20,10,9,dax,"4,5",1,1,19,no,A survey about people's beliefs.,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,1,reject,false,true,"People are more likely to reject this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-19 09:27:20,2014-03-19 09:31:40,0,,260,1,2014-03-19 09:31:40,R_1XLUrSjN1eLYoMB,,2,7,7,7,7,1,1,1,1,7,7,1,1,,,,,5,5,4,4,1,90,90,60,50,80,50,80,50,99,99,20,20,9,dax,"4,5",1,2,29,everything was fine,I'm not sure,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,7,believe,true,false,"People are more likely to believe this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 05:27:25,2014-03-19 05:33:13,0,,348,0,2014-03-19 09:33:19,R_86vXyczaAFJDNoF,,2,7,4,5,4,2,1,1,1,6,7,1,2,,,,,5,4,4,4,6,95,45,74,50,54,50,24,56,90,90,15,15,9,dax,"2,4,5",,,,,,,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,1,reject,false,true,"People are more likely to reject this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-19 09:37:05,2014-03-19 09:37:25,0,,20,1,2014-03-19 09:37:26,R_equ5k8lfIDzE0DP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19 09:34:03,2014-03-19 09:38:12,0,,249,1,2014-03-19 09:38:13,R_9sNm1XJt4fbMSzj,,2,6,5,5,2,7,6,3,5,6,7,2,2,2,5,5,3,,,,,5,60,50,60,20,50,30,40,40,60,100,20,40,9,dax,"1,3",3,1,27,"yeah, too much reading on evolving. It's all speculation",Belief,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,5,believe,true,false,"People are more likely to believe this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-19 09:29:20,2014-03-19 09:39:08,0,,588,1,2014-03-19 09:39:09,R_1IkUnKVToksqNal,,2,7,7,5,6,5,1,1,1,7,7,2,2,6,4,4,4,,,,,2,80,60,60,45,65,75,65,75,95,95,15,15,9,dax,"4,5",1,2,22,"The questions that take into account a gene mutation are confusing.  If he already sort of believes that humans evolved through natural selection should then only make him think he has a certain ""normal"" gene.  The very fact that the mutation exists and is prevalent in society could say that gene is being selected, naturally, to be more likely to be passed on.","Taking the subject's morality and pre-conceptions into account, finding how information claimed as facts can affect the decision-making process.",3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,5,believe,true,false,"People are more likely to believe this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-19 09:33:09,2014-03-19 09:40:37,0,,448,1,2014-03-19 09:40:37,R_eWnG9DvXNbPZmC1,,2,7,7,1,4,7,7,3,5,7,7,2,1,,,,,4,4,4,4,2,99,90,30,50,70,70,55,48,98,98,15,2,9,dax,"4,5",2,2,40,,not sure,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,2,believe,true,false,"People are more likely to believe this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-19 09:38:40,2014-03-19 09:45:08,0,,388,1,2014-03-19 09:45:09,R_dmYjJTac0ytytGl,,2,7,5,7,7,2,2,2,1,6,7,3,3,,,,,5,4,6,4,6,90,70,45,50,75,60,50,45,70,70,20,20,9,dax,"4,5",1,2,21,"No, everything worked well and nothing was confusing.",I'm not sure. Perhaps it's about the influence of facts on someone's beliefs?,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,6,reject,false,true,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 09:43:09,2014-03-19 09:49:34,0,,385,1,2014-03-19 09:49:34,R_9EnLHr8HwMOJY8t,,2,7,6,7,6,1,1,1,1,6,7,2,2,,,,,3,3,4,4,2,99,65,45,45,79,57,75,43,96,98,24,24,9,dax,"4,5",1,1,23,,how peopleestimate the beliefs of others,3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,reject,false,true,"People are more likely to reject this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-19 09:44:31,2014-03-19 09:49:36,0,,305,1,2014-03-19 09:49:37,R_6XdFhEbEQ2xX057,,2,3,6,7,6,1,1,1,1,5,4,1,1,2,1,6,7,,,,,5,50,40,45,40,79,25,20,20,90,88,15,15,9,dax,"4,5",1,1,41,No problems,Perceptions,3,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,1,reject,false,true,"People are more likely to reject this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-19 09:47:13,2014-03-19 09:53:42,0,,389,1,2014-03-19 09:53:43,R_0BpdRH4wvexCeS9,,2,7,7,7,,,7,7,6,7,7,3,,1,5,4,4,,,,,5,90,90,20,50,50,50,50,50,99,99,20,10,"3,4,5",,4,3,1,24,No,Beliefs,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,7,reject,false,true,"People are more likely to reject this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-19 09:45:12,2014-03-19 09:54:40,0,,568,1,2014-03-19 09:54:40,R_6sZW7oGPx2t2VW5,,2,7,7,7,7,7,7,1,1,7,7,1,1,6,4,7,7,,,,,5,99,95,75,48,85,88,60,78,99,99,10,6,9,dax,"4,5",1,1,31,No,A survey/poll on the beliefs of the test taker.,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,1,believe,true,false,"People are more likely to believe this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-19 09:47:59,2014-03-19 09:54:54,0,,415,1,2014-03-19 09:54:54,R_cCSMW2Lx9nhYSX3,,2,6,4,5,5,2,2,2,2,7,7,2,2,,,,,4,5,6,6,5,90,30,85,50,80,85,80,60,98,95,20,10,9,dax,"4,5",1,1,28,No,Beliefs and how they're influenced.,3,1,2,1,There is a God.,3,there is a God,2,believe,true,false,"People are more likely to believe this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-19 09:54:06,2014-03-19 09:58:50,0,,284,1,2014-03-19 09:58:51,R_0pu2BAXLmgUHiUR,,2,6,6,6,7,2,2,3,3,6,7,3,2,,,,,4,3,4,4,4,95,75,65,70,55,45,45,55,96,94,25,15,9,dax,"4,5",1,2,24,,Perception of personal beliefs vs societal beliefs,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,3,reject,false,true,"People are more likely to reject this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-19 09:56:49,2014-03-19 10:00:24,0,,215,1,2014-03-19 10:00:24,R_1NAdJAF4GQJtpJ3,,2,6,6,5,6,4,3,3,3,2,5,4,3,,,,,5,3,6,5,6,90,90,70,60,70,60,50,60,99,80,30,20,9,dax,"4,5",1,1,21,,Beliefs of science vs faith,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,6,believe,true,false,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 09:59:02,2014-03-19 10:06:03,0,,421,1,2014-03-19 10:06:03,R_bHnxGROQdE3GZSd,,2,6,7,7,7,1,1,1,1,7,7,2,2,3,4,,4,,,,,1,55,50,55,65,75,75,50,50,90,90,30,30,9,dax,"4,5",1,1,29,No everything made sense.,It was about reasoning.,3,2,2,1,There is a God.,9,there is a God,1,reject,false,true,"People are more likely to reject this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 06:04:54,2014-03-19 06:07:38,0,,164,0,2014-03-19 10:07:45,R_es0RttIvz5YMGYB,,2,7,6,7,7,1,1,2,1,7,7,2,2,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,2,reject,false,true,"People are more likely to reject this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 10:05:09,2014-03-19 10:08:08,0,,179,1,2014-03-19 10:08:08,R_6Wi9FrlIHIMWBSt,,2,7,5,6,6,2,2,1,1,7,7,1,2,,,,,4,4,4,4,4,85,70,70,40,70,50,50,40,99,98,10,5,9,dax,"4,5",1,1,23,no,spiritual beliefs and morals,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,7,believe,true,false,"People are more likely to believe this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-19 10:10:06,2014-03-19 10:10:13,8,,7,1,2014-03-19 10:10:13,R_e9wEHZJBaYVk7I1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19 10:05:14,2014-03-19 10:11:17,0,,363,1,2014-03-19 10:11:18,R_81TXFsMmaeZkE2F,,2,7,7,7,7,1,1,1,1,7,7,3,5,5,5,4,4,,,,,6,95,90,65,65,60,60,40,50,99,65,30,35,9,dax,"4,5",1,1,26,no,people's opinions on science and religion,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,7,believe,true,false,"People are more likely to believe this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-19 10:06:09,2014-03-19 10:11:42,0,,333,1,2014-03-19 10:11:43,R_3ruzVwVBb5xJxGZ,,2,7,6,6,6,6,6,6,7,7,7,4,4,,,,,2,2,3,2,4,80,80,60,55,35,40,65,50,99,99,30,40,9,dax,"4,5",1,1,20,,psychology,3,1,2,1,There is a God.,3,there is a God,6,believe,true,false,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 10:05:15,2014-03-19 10:14:03,0,,528,1,2014-03-19 10:14:03,R_5da3k6VIWbawRYp,,2,7,7,7,7,7,3,3,3,7,7,5,5,1,4,2,4,,,,,3,90,80,80,60,80,50,50,50,98,98,20,15,9,dax,"4,5",1,2,26,no,people's beliefs and what factors influence them,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,7,believe,true,false,"People are more likely to believe this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 10:11:49,2014-03-19 10:15:33,0,,224,1,2014-03-19 10:15:33,R_5oGreaT7kuFy2Nf,,2,7,6,7,5,1,7,1,1,4,4,1,1,2,4,4,4,,,,,5,100,100,50,30,50,50,50,50,100,100,20,20,9,dax,"4,5",1,1,23,No,How our bias is set in stone,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,1,reject,false,true,"People are more likely to reject this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-19 10:13:58,2014-03-19 10:20:31,0,,393,1,2014-03-19 10:20:32,R_0UHUmI9Hu9rxzJX,,2,7,7,7,6,5,5,2,5,7,7,4,2,,,,,4,6,4,4,6,40,35,30,20,80,50,65,45,80,75,10,3,9,dax,"4,5",1,2,22,,not sure,3,2,2,1,There is a God.,9,there is a God,5,reject,false,true,"People are more likely to reject this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-19 10:16:24,2014-03-19 10:21:07,0,,283,1,2014-03-19 10:21:07,R_55udzgO35DV0Kt7,,2,7,7,7,6,1,2,2,3,7,7,1,1,,,,,1,3,1,1,5,85,98,55,40,65,80,70,68,100,100,15,35,9,DAX,"4,5",1,1,24,,About cognitive dissonance and our spiritual beliefs versus morality.,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,1,believe,true,false,"People are more likely to believe this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-19 10:17:31,2014-03-19 10:23:32,0,,361,1,2014-03-19 10:23:33,R_4NjqFS2L1nDso1D,,2,7,7,5,5,7,5,2,4,7,7,2,1,2,2,4,4,,,,,2,99,98,89,91,90,80,65,60,100,99,10,1,9,dax,"4,5",1,2,46,No,How people evaluate claims and other people.,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,reject,false,true,"People are more likely to reject this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-19 10:20:42,2014-03-19 10:33:18,0,,756,1,2014-03-19 10:33:19,R_06S5zC5MJ2CPEwd,,2,6,5,5,6,7,4,2,5,7,7,3,5,,,,,4,5,5,5,3,41,60,62,65,68,58,55,51,100,100,30,38,9,dax,"4,5",1,1,32,No,Beliefs,3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,6,reject,false,true,"People are more likely to reject this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-19 10:28:52,2014-03-19 10:34:25,0,,333,1,2014-03-19 10:34:26,R_23m1DveMCYQEagJ,,2,7,7,7,5,1,1,1,1,7,7,1,1,4,5,4,4,,,,,1,95,90,60,80,70,70,60,80,99,80,5,3,9,dax,"4,5",2,1,24,,It is about external influences on opinion-based issues due to scientific facts,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,7,believe,true,false,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 10:37:06,2014-03-19 10:38:11,0,,65,1,2014-03-19 10:38:11,R_dmqLB8jqDaxuNQV,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19 10:29:43,2014-03-19 10:38:40,0,,537,1,2014-03-19 10:38:41,R_0V62YvAgqxNwd2l,,2,7,4,7,7,6,4,4,5,7,7,1,1,,,,,4,4,4,5,1,90,65,65,51,80,70,60,55,100,100,10,15,9,dax,"4,5",1,1,26,no,How people with and without belief in God think about things.,2,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,7,reject,false,true,"People are more likely to reject this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-19 10:31:36,2014-03-19 10:40:13,0,,517,1,2014-03-19 10:40:13,R_e3Qs65ev0tUPT2l,,2,7,7,7,4,4,1,1,1,6,6,1,1,3,4,2,2,,,,,6,90,80,60,40,70,80,70,60,70,60,30,20,9,dax,"4,5",1,1,25,"the wording of the question following Claim and Fact was confusing and took a few re-reads to understand properly. Seeing as how the claim was presented from a ""website"" and the fact came from a book, I didn't realize the fact was referencing the claim above at first.",,3,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,1,reject,false,true,"People are more likely to reject this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-19 10:34:51,2014-03-19 10:41:36,0,,405,1,2014-03-19 10:41:37,R_4MIhCaCWNCwMYy9,,2,7,7,1,5,7,7,6,7,7,7,1,1,,,,,4,5,4,5,4,90,90,20,50,75,75,75,75,100,100,20,20,9,dax,"4,5",1,2,43,n/a,the effect christianity has on my daily beliefs.,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,6,believe,true,false,"People are more likely to believe this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-19 10:41:20,2014-03-19 10:49:01,0,,461,1,2014-03-19 10:49:02,R_6E8lv9bv0qnR84l,,2,7,7,1,7,7,7,4,6,7,7,1,1,4,4,4,4,,,,,2,100,100,40,90,60,50,50,40,100,99,15,10,9,dax,"4,5",3,1,30,none,very interesting,3,2,2,1,There is a God.,9,there is a God,7,reject,false,true,"People are more likely to reject this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 10:41:48,2014-03-19 10:49:06,0,,438,1,2014-03-19 10:49:07,R_1Y9kybXMjVTS8vP,,2,6,7,5,6,2,3,3,3,7,7,2,2,,,,,6,2,1,1,5,60,75,30,65,80,70,80,80,100,100,15,15,9,dax,"4,5",1,2,25,no,,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,6,believe,true,false,"People are more likely to believe this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-19 10:36:52,2014-03-19 10:49:23,0,,751,1,2014-03-19 10:49:23,R_9QyX8fx2nRqgqTX,,2,5,6,5,5,7,5,5,6,7,7,3,2,4,4,4,4,,,,,4,50,40,50,60,45,40,50,40,100,100,45,20,9,dax,"4,5",2,1,33,Yes a few questions are worded in a very confusing matter I had to go back and read a few times and I feel like the info was hard to understand. I hope I read it correctly I read it 5-6 times.,Human Beliefs to some extent.,2,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,5,reject,false,true,"People are more likely to reject this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-19 06:22:37,2014-03-19 06:52:00,0,,1763,0,2014-03-19 10:52:06,R_7OoT6EsUHc2Cgw5,,2,7,7,7,7,1,1,1,1,7,7,4,1,,,,,6,4,4,4,2,99,99,60,80,60,40,15,20,99,2,20,5,9,dax,4,1,1,25,,,,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,reject,false,true,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 10:46:28,2014-03-19 10:52:19,0,,351,1,2014-03-19 10:52:20,R_8AkEgNeX4S2B4uF,,2,7,6,7,6,2,2,2,2,7,7,2,2,5,4,4,2,,,,,1,80,60,25,40,75,80,50,30,90,80,15,5,9,dax,"4,5",1,1,38,,Not sure,3,1,2,1,There is a God.,3,there is a God,2,believe,true,false,"People are more likely to believe this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-19 10:56:43,2014-03-19 10:56:51,0,,8,1,2014-03-19 10:56:52,R_etx68xCLUtbA3rL,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19 10:52:54,2014-03-19 10:59:34,0,,400,1,2014-03-19 10:59:35,R_6DqxnolhPXMnp6R,,2,6,6,5,7,3,4,1,1,7,7,1,1,,,,,4,4,4,4,1,100,90,40,45,40,40,20,30,98,95,10,5,9,dax,"4,5",3,2,24,,Our beliefs of science and god,2,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,reject,false,true,"People are more likely to reject this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-19 11:01:55,2014-03-19 11:07:50,0,,355,1,2014-03-19 11:07:51,R_8oF7hjHfaxWiDf7,,2,7,5,3,4,7,7,3,4,7,1,2,1,4,2,6,6,,,,,4,78,67,53,50,66,55,16,29,99,99,8,5,9,dax,"1,2,3",1,1,20,,,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,2,believe,true,false,"People are more likely to believe this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-19 11:01:31,2014-03-19 11:14:53,0,,802,1,2014-03-19 11:14:54,R_bjBrrx5LLeJCkAd,,2,7,7,7,2,5,5,6,5,7,7,1,1,,,,,7,7,7,7,7,75,85,50,60,50,45,40,50,100,99,20,10,9,dax,"4,5",1,2,25,"The survey seemed to be running very slow. It took a littlebit to load each page,and it was very slow to scroll and slow to let me pick my answers.",Interesting,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,7,believe,true,false,"People are more likely to believe this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-19 11:22:03,2014-03-19 11:25:07,0,,184,1,2014-03-19 11:25:08,R_ewATEBJnjF3t4jz,,2,5,7,5,7,7,7,7,7,7,7,7,4,6,5,4,6,,,,,5,50,50,40,40,80,100,60,30,100,100,40,50,9,dax,"2,4",,2,19,,,2,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,7,reject,false,true,"People are more likely to reject this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 11:25:09,2014-03-19 11:30:11,0,,302,1,2014-03-19 11:30:12,R_42SnWlogxcB5uEB,,2,7,6,6,7,4,4,2,2,7,7,4,3,,,,,3,4,4,4,2,85,40,40,50,80,60,60,70,99,99,20,10,9,dax,"4,5",1,1,28,,"How reading ""facts"" affects our beliefs",3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,6,reject,false,true,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 11:26:43,2014-03-19 11:31:52,0,,309,1,2014-03-19 11:31:53,R_cCl1nbZdi5Ahnw1,,2,7,7,7,6,2,2,1,1,7,7,2,3,4,6,4,4,,,,,2,90,70,60,40,55,60,40,20,80,80,20,30,9,dax,"4,5",1,2,26,No,perception of beliefs,3,2,2,1,There is a God.,9,there is a God,2,reject,false,true,"People are more likely to reject this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-19 11:21:14,2014-03-19 11:33:53,0,,759,1,2014-03-19 11:33:54,R_ctC6Fp0P6sQsecR,,2,6,4,6,6,1,4,1,1,7,7,5,5,,,,,5,4,6,5,5,99,50,80,80,60,65,40,50,99,99,15,15,9,tax,"4,5",1,2,53,No problems,People's beliefs,2,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,6,reject,false,true,"People are more likely to reject this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
